§	ID	Type	Rarity	Name	Description
	ItemAddon_Flashlights_A_PowerBulb	Item Addon	Common	Power Bulb	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_A_WideLens	Item Addon	Common	Wide Lens	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_B_FocusLens	Item Addon	Uncommon	Focus Lens	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_B_HeavyDutyBattery	Item Addon	Uncommon	Heavy Duty Battery	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_B_LowAmpFilament	Item Addon	Uncommon	Low Amp Filament	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_B_RubberGrip	Item Addon	Uncommon	Rubber Grip	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_B_TIROptic	Item Addon	Uncommon	TIR Optic	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_C_IntenseHalogen	Item Addon	Rare	Intense Halogen	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_C_LongLifeBattery	Item Addon	Rare	Long Life Battery	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_D_High-EndSapphireLens	Item Addon	Very Rare	High-End Sapphire Lens	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Flashlights_E_OddBulb	Item Addon	Ultra Rare	Odd Bulb	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Keys				
	ItemAddon_Keys_A_PrayerRope	Item Addon	Common	Prayer Rope	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_B_ErodedToken	Item Addon	Uncommon	Eroded Token	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_B_PrayerBeads	Item Addon	Uncommon	Prayer Beads	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_B_ScratchedPearl	Item Addon	Uncommon	Scratched Pearl	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_C_GoldToken	Item Addon	Rare	Gold Token	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_D_BloodAmber	Item Addon	Very Rare	Blood Amber	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_D_MilkyGlass	Item Addon	Very Rare	Milky Glass	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_D_UniqueWeddingRing	Item Addon	Very Rare	Unique Wedding Ring	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Keys_D_WeavedRing	Item Addon	Very Rare	Weaved Ring	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Maps				
	ItemAddon_Maps_A_MapAddendum	Item Addon	Common	Map Addendum	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_B_GlassBead	Item Addon	Uncommon	Glass Bead	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_B_RedTwine	Item Addon	Uncommon	Red Twine	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_B_RetardantJelly	Item Addon	Uncommon	Retardant Jelly	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_B_UnusualStamp	Item Addon	Uncommon	Unusual Stamp	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_B_YellowWire	Item Addon	Uncommon	Yellow Wire	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_C_BlackSilkCord	Item Addon	Rare	Black Silk Cord	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_C_OddStamp	Item Addon	Rare	Odd Stamp	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_D_CrystalBead	Item Addon	Very Rare	Crystal Bead	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# MedKits				
	ItemAddon_MedKits_A_Bandages	Item Addon	Common	Bandages	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_A_ButterflyTape	Item Addon	Common	Butterfly Tape	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_A_RubberGloves	Item Addon	Common	Rubber Gloves	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_B_MedicalScissors	Item Addon	Uncommon	Medical Scissors	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_B_Needle&Thread	Item Addon	Uncommon	Needle & Thread	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_B_SelfAdherentWrap	Item Addon	Uncommon	Self Adherent Wrap	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_B_Sponge	Item Addon	Uncommon	Sponge	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_C_GauzeRoll	Item Addon	Rare	Gauze Roll	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_C_SurgicalSuture	Item Addon	Rare	Surgical Suture	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_D_AbdominalDressing	Item Addon	Very Rare	Abdominal Dressing	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_D_StypticAgent	Item Addon	Very Rare	Styptic Agent	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_E_Anti-HaemorrhagicSyringe	Item Addon	Ultra Rare	Anti-Haemorrhagic Syringe	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_E_GelDressings	Item Addon	Ultra Rare	Gel Dressings	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Toolboxes				
	ItemAddon_Toolboxes_A_CleanRag	Item Addon	Common	Clean Rag	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_A_Instructions	Item Addon	Common	Instructions	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_A_Scraps	Item Addon	Common	Scraps	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_B_CuttingWire	Item Addon	Uncommon	Cutting Wire	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_B_ProtectiveGloves	Item Addon	Uncommon	Protective Gloves	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_B_SocketSwivels	Item Addon	Uncommon	Socket Swivels	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_B_SpringClamp	Item Addon	Uncommon	Spring Clamp	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_B_WireSpool	Item Addon	Uncommon	Wire Spool	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_C_GripWrench	Item Addon	Rare	Grip Wrench	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_C_Hacksaw	Item Addon	Rare	Hacksaw	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_E_BrandNewPart	Item Addon	Ultra Rare	Brand New Part	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Perks				
	# Killers				
	# Common				
	KillerPerk_Common_D_BitterMurmur	Killer Perk	Very Rare	Bitter Murmur	
	KillerPerk_Common_D_Deerstalker	Killer Perk	Very Rare	Deerstalker	
	KillerPerk_Common_D_Distressing	Killer Perk	Very Rare	Distressing	
	KillerPerk_Common_D_HexNoOneEscapesDeath	Killer Perk	Very Rare	Hex: No One Escapes Death	
	KillerPerk_Common_D_HexThrilloftheHunt	Killer Perk	Very Rare	Hex: Thrill of the Hunt	
	KillerPerk_Common_D_Insidious	Killer Perk	Very Rare	Insidious	
	KillerPerk_Common_D_IronGrasp	Killer Perk	Very Rare	Iron Grasp	
	KillerPerk_Common_D_ScourgeHookMonstrousShrine	Killer Perk	Very Rare	Scourge Hook: Monstrous Shrine	
	KillerPerk_Common_D_ShatteredHope	Killer Perk	Very Rare	Shattered Hope	
	KillerPerk_Common_D_SloppyButcher	Killer Perk	Very Rare	Sloppy Butcher	
	KillerPerk_Common_D_SpiesfromtheShadows	Killer Perk	Very Rare	Spies from the Shadows	
	KillerPerk_Common_D_Unrelenting	Killer Perk	Very Rare	Unrelenting	
	KillerPerk_Common_D_Whispers	Killer Perk	Very Rare	Whispers	
	# K01 The Trapper				
	KillerPerk_K01TheTrapper_D_Agitation	Killer Perk	Very Rare	Agitation	You get excited in anticipation of hooking your prey.\n\nWhen carrying a Survivor, you benefit from the following effects:\n\n\t<b>- Increases</b> your Movement speed by <#e8c252>6</color>/<#199b1e>12</color>/<#ac3ee3>18</color> %.\n\t<b>- Increases</b> your <#e2ce97>Terror Radius</color> by <#e8c252>+12 metres</color>.\n\n<#e2ce97><i>"At some point, the excitement of hooking one of us becomes more important than the desire to kill us."</i></color>
	KillerPerk_K01TheTrapper_D_BrutalStrength	Killer Perk	Very Rare	Brutal Strength	Your great strength allows you to shred through your prey's defences.\n\n<indent=10%>- <b>Increases</b> the Action speed of breaking <#e2ce97>Pallets</color><sprite=9> and <#e2ce97>Breakable Walls</color><sprite=12>, and damaging <#e2ce97>Generators</color><sprite=6> by <#e8c252>10</color>/<#199b1e>15</color>/<#ac3ee3>20</color> %.</indent>\n\n<#e2ce97><i>"It is more than muscles. A dark power motivates the beast."</i></color> 
	KillerPerk_K01TheTrapper_D_UnnervingPresence	Killer Perk	Very Rare	Unnerving Presence	Your presence alone instils great fear.\n\n<#e2ce97>Survivors</color><sprite=5> repairing or healing within your <#e2ce97>Terror Radius</color><sprite=7> suffer from the following effects:\n\n<indent=10%>- <b>Increases</b> the Trigger odds of <#e2ce97>Skill Check</color><sprite=8> by <#e8c252>10</color> %.</indent>\n<indent=10%>- Decreases the Success zone of <#e2ce97>Skill Check</color><sprite=8>s by <#e8c252>40</color>/<#199b1e>50</color>/<#ac3ee3>60</color> %.</indent>\n\n<#e2ce97><i>"Its presence befalls us."</i></color> 
	# K02 The Wraith				
	KillerPerk_K02TheWraith_D_Bloodhound	Killer Perk	Very Rare	Bloodhound	Like a hunting scent hound, you smell traces of blood at a great distance.\n\n<indent=10%>- <#e2ce97>Pools of Blood<sprite=3></color>IconStatusEffects bleedingIconStatusEffects bleeding are shown in <#d41c1c>bright red</color> and can be tracked for <#e8c252>2</color>/<#199b1e>3</color>/<#ac3ee3>4</color> seconds longer than normal.</indent>\n\n<#e2ce97><i>"Pebbles shimmering in the moonlight; my life drips down in a trail so easy to follow."</i></color> 
	KillerPerk_K02TheWraith_D_Predator	Killer Perk	Very Rare	Predator	Your acute tracking ability allows you to hone in on disturbances left by running <#e2ce97>Survivors<sprite=5></color>.\n\n<indent=10%>- The <#e2ce97>Scratch Marks<sprite=15></color> left by <#e2ce97>Survivors<sprite=5></color> spawn <#e8c252>slightly</color>/<#199b1e>moderately</color>/<#ac3ee3>considerably</color> closer together.</indent>\n\n<#e2ce97><i>"Never stop moving and hope you're always two steps ahead of the beast." — Unknown, Notebook </i></color>
	KillerPerk_K02TheWraith_D_Shadowborn	Killer Perk	Very Rare	Shadowborn	You have a keen vision in the darkness of the night.\n\n<indent=10%>- When blinded by any means, you are granted a <#e8c252>6</color>/<#199b1e>8</color>/<#ac3ee3>10</color> % <#e2ce97>Haste<sprite=1></color> <b>Status Effect</b> for <#e8c252><#ac3ee3>10</color> seconds</color>.</indent>\n\n<#e2ce97><i>"Shining in the darkest dark, his eyes pierce the night and sting your soul."</i></color> 
	# K03 The Hillbilly				
	KillerPerk_K03TheHillbilly_D_Enduring	Killer Perk	Very Rare	Enduring	Like a hunting scent hound, you smell traces of blood at a great distance.\n\n<indent=10%>- <#e2ce97>Pools of Blood<sprite=3></color>IconStatusEffects bleedingIconStatusEffects bleeding are shown in <#d41c1c>bright red</color> and can be tracked for <#e8c252>2</color>/<#199b1e>3</color>/<#ac3ee3>4</color> seconds longer than normal.</indent>\n\n<#e2ce97><i>"Pebbles shimmering in the moonlight; my life drips down in a trail so easy to follow."</i></color> 
	KillerPerk_K03TheHillbilly_D_Lightborn	Killer Perk	Very Rare	Lightborn	Your acute tracking ability allows you to hone in on disturbances left by running <#e2ce97>Survivors<sprite=5></color>.\n\n<indent=10%>- The <#e2ce97>Scratch Marks<sprite=15></color> left by <#e2ce97>Survivors<sprite=5></color> spawn <#e8c252>slightly</color>/<#199b1e>moderately</color>/<#ac3ee3>considerably</color> closer together.</indent>\n\n<#e2ce97><i>"Never stop moving and hope you're always two steps ahead of the beast." — Unknown, Notebook </i></color>
	KillerPerk_K03TheHillbilly_D_Tinkerer	Killer Perk	Very Rare	Tinkerer	You have a keen vision in the darkness of the night.\n\n<indent=10%>- When blinded by any means, you are granted a <#e8c252>6</color>/<#199b1e>8</color>/<#ac3ee3>10</color> % <#e2ce97>Haste<sprite=1></color> <b>Status Effect</b> for <#e8c252><#ac3ee3>10</color> seconds</color>.</indent>\n\n<#e2ce97><i>"Shining in the darkest dark, his eyes pierce the night and sting your soul."</i></color> 
	# K04 The Nurse				
	KillerPerk_K04TheNurse_D_ANursesCalling	Killer Perk	Very Rare	A Nurses's Calling	
	KillerPerk_K04TheNurse_D_Stridor	Killer Perk	Very Rare	Stridor	
	KillerPerk_K04TheNurse_D_Thanatophobia	Killer Perk	Very Rare	Thanatophobia	
	# K05 The Shape				
	KillerPerk_K05TheShape_D_DyingLight	Killer Perk	Very Rare	Dying Light	
	KillerPerk_K05TheShape_D_PlaywithYourFood	Killer Perk	Very Rare	Play with Your Food	
	KillerPerk_K05TheShape_D_SavetheBestforLast	Killer Perk	Very Rare	Save the Best for Last	
	# K06 The Hag				
	KillerPerk_K06TheHag_D_HexDevourHope	Killer Perk	Very Rare	Hex: Devour Hope	
	KillerPerk_K06TheHag_D_HexRuin	Killer Perk	Very Rare	Hex: Ruin	
	KillerPerk_K06TheHag_D_HexTheThirdSeal	Killer Perk	Very Rare	Hex: The Third Seal	
	# K07 The Doctor				
	KillerPerk_K07TheDoctor_D_MonitorAndAbuse	Killer Perk	Very Rare	Monitor & Abuse	
	KillerPerk_K07TheDoctor_D_Overcharge	Killer Perk	Very Rare	Overcharge	
	KillerPerk_K07TheDoctor_D_OverwhelmingPresence	Killer Perk	Very Rare	Overwhelming Presence	
	# K08 The Huntress				
	KillerPerk_K08TheHuntress_D_BeastofPrey	Killer Perk	Very Rare	Beast of Prey	
	KillerPerk_K08TheHuntress_D_HexHuntressLullaby	Killer Perk	Very Rare	Hex: Huntress Lullaby	
	KillerPerk_K08TheHuntress_D_TerritorialImperative	Killer Perk	Very Rare	Territorial Imperative	
	# K09 The Cannibal				
	KillerPerk_K09TheCannibal_D_BarbecueAndChilli	Killer Perk	Very Rare	Barbecue & Chilli	
	KillerPerk_K09TheCannibal_D_FranklinsDemise	Killer Perk	Very Rare	Franklin's Demise	
	KillerPerk_K09TheCannibal_D_KnockOut	Killer Perk	Very Rare	Knock Out	
	# K10 The Nightmare				
	KillerPerk_K10TheNightmare_D_BloodWarden	Killer Perk	Very Rare	Blood Warden	
	KillerPerk_K10TheNightmare_D_FireUp	Killer Perk	Very Rare	Fire Up	
	KillerPerk_K10TheNightmare_D_RememberMe	Killer Perk	Very Rare	Remember Me	
	# K11 The Pig				
	KillerPerk_K11ThePig_D_MakeYourChoice	Killer Perk	Very Rare	Make Your Choice	
	KillerPerk_K11ThePig_D_ScourgeHookHangmansTrick	Killer Perk	Very Rare	Scourge Hook: Hangman's Trick	
	KillerPerk_K11ThePig_D_Surveillance	Killer Perk	Very Rare	Surveillance	
	# K12 The Clown				
	KillerPerk_K12TheClown_D_Bamboozle	Killer Perk	Very Rare	Bamboozle	
	KillerPerk_K12TheClown_D_Coulrophobia	Killer Perk	Very Rare	Coulrophobia	
	KillerPerk_K12TheClown_D_PopGoesTheWeasel	Killer Perk	Very Rare	Pop Goes The Weasel	
	# K13 The Spirit				
	KillerPerk_K13TheSpirit_D_HexHauntedGround	Killer Perk	Very Rare	Hex: Haunted Ground	
	KillerPerk_K13TheSpirit_D_Rancor	Killer Perk	Very Rare	Rancor	
	KillerPerk_K13TheSpirit_D_SpiritFury	Killer Perk	Very Rare	Spirit Fury	
	# K14 The Legion				
	KillerPerk_K14TheLegion_D_Discordance	Killer Perk	Very Rare	Discordance	
	KillerPerk_K14TheLegion_D_IronMaiden	Killer Perk	Very Rare	Iron Maiden	
	KillerPerk_K14TheLegion_D_MadGrit	Killer Perk	Very Rare	Mad Grit	
	# K15 The Plague				
	KillerPerk_K15ThePlague_D_CorruptIntervention	Killer Perk	Very Rare	Corrupt Intervention	
	KillerPerk_K15ThePlague_D_DarkDevotion	Killer Perk	Very Rare	Dark Devotion	
	KillerPerk_K15ThePlague_D_InfectiousFright	Killer Perk	Very Rare	Infectious Fright	
	# K16 The Ghost Face				
	KillerPerk_K16TheGhostFace_D_FurtiveChase	Killer Perk	Very Rare	Furtive Chase	
	KillerPerk_K16TheGhostFace_D_ImAllEars	Killer Perk	Very Rare	I'm All Ears	
	KillerPerk_K16TheGhostFace_D_ThrillingTremors	Killer Perk	Very Rare	Thrilling Tremors	
	# K17 The Demogorgon				
	KillerPerk_K17TheDemogorgon_D_CruelLimits	Killer Perk	Very Rare	Cruel Limits	
	KillerPerk_K17TheDemogorgon_D_Mindbreaker	Killer Perk	Very Rare	Mindbreaker	
	KillerPerk_K17TheDemogorgon_D_Surge	Killer Perk	Very Rare	Surge	
	# K18 The Oni				
	KillerPerk_K18TheOni_D_BloodEcho	Killer Perk	Very Rare	Blood Echo	
	KillerPerk_K18TheOni_D_Nemesis	Killer Perk	Very Rare	Nemesis	
	KillerPerk_K18TheOni_D_ZanshinTactics	Killer Perk	Very Rare	Zanshin Tactics	
	# K19 The Deathslinger				
	KillerPerk_K19TheDeathslinger_D_DeadMansSwitch	Killer Perk	Very Rare	Dead Mans's Switch	
	KillerPerk_K19TheDeathslinger_D_Gearhead	Killer Perk	Very Rare	Gearhead	
	KillerPerk_K19TheDeathslinger_D_HexRetribution	Killer Perk	Very Rare	Hex: Retribution	
	# K20 The Executioner				
	KillerPerk_K20TheExecutioner_D_Deathbound	Killer Perk	Very Rare	Deathbound	
	KillerPerk_K20TheExecutioner_D_ForcedPenance	Killer Perk	Very Rare	Forced Penance	
	KillerPerk_K20TheExecutioner_D_TrailofTorment	Killer Perk	Very Rare	Trail of Torment	
	# K21 The Blight				
	KillerPerk_K21TheBlight_D_DragonsGrip	Killer Perk	Very Rare	Dragon's Grip	
	KillerPerk_K21TheBlight_D_HexBloodFavour	Killer Perk	Very Rare	Hex: Blood Favour	
	KillerPerk_K21TheBlight_D_HexUndying	Killer Perk	Very Rare	Hex: Undying	
	# K22 The Twins				
	KillerPerk_K22TheTwins_D_CoupdeGrace	Killer Perk	Very Rare	Coup de Grâce	
	KillerPerk_K22TheTwins_D_Hoarder	Killer Perk	Very Rare	Hoarder	
	KillerPerk_K22TheTwins_D_Oppression	Killer Perk	Very Rare	Oppression	
	# K23 The Trickster				
	KillerPerk_K23TheTrickster_D_HexCrowdControl	Killer Perk	Very Rare	Hex: Crowd Control	
	KillerPerk_K23TheTrickster_D_NoWayOut	Killer Perk	Very Rare	No Way Out	
	KillerPerk_K23TheTrickster_D_Starstruck	Killer Perk	Very Rare	Starstruck	
	# K24 The Nemesis				
	KillerPerk_K24TheNemesis_D_Eruption	Killer Perk	Very Rare	Eruption	
	KillerPerk_K24TheNemesis_D_Hysteria	Killer Perk	Very Rare	Hysteria	
	KillerPerk_K24TheNemesis_D_LethalPursuer	Killer Perk	Very Rare	Lethal Pursuer	
	# K25 The Cenobite				
	KillerPerk_K25TheCenobite_D_Deadlock	Killer Perk	Very Rare	Deadlock	
	KillerPerk_K25TheCenobite_D_HexPlaything	Killer Perk	Very Rare	Hex: Plaything	
	KillerPerk_K25TheCenobite_D_ScourgeHookGiftofPain	Killer Perk	Very Rare	Scourge Hook: Gift of Pain	
	# K26 The Artist				
	KillerPerk_K26TheArtist_D_GrimEmbrace	Killer Perk	Very Rare	Grim Embrace	
	KillerPerk_K26TheArtist_D_HexPentimento	Killer Perk	Very Rare	Hex: Pentimento	
	KillerPerk_K26TheArtist_D_ScourgeHookPainResonance	Killer Perk	Very Rare	Scourge Hook: Pain Resonance	
	# K27 The Onryo				
	KillerPerk_K27TheOnryo_D_CallofBrine	Killer Perk	Very Rare	Call of Brine	
	KillerPerk_K27TheOnryo_D_MercilessStorm	Killer Perk	Very Rare	Merciless Storm	
	KillerPerk_K27TheOnryo_D_ScourgeHookFloodsofRage	Killer Perk	Very Rare	Scourge Hook: Floods of Rage	
	# K28 The Dredge				
	KillerPerk_K28TheDredge_D_DarknessRevealed	Killer Perk	Very Rare	Darkness Revealed	
	KillerPerk_K28TheDredge_D_Dissolution	Killer Perk	Very Rare	Dissolution	
	KillerPerk_K28TheDredge_D_SepticTouch	Killer Perk	Very Rare	Septic Touch	
	# K29 The Mastermind				
	KillerPerk_K29TheMastermind_D_AwakenedAwareness	Killer Perk	Very Rare	Awakened Awareness	
	KillerPerk_K29TheMastermind_D_SuperiorAnatomy	Killer Perk	Very Rare	Superior Anatomy	
	KillerPerk_K29TheMastermind_D_Terminus	Killer Perk	Very Rare	Terminus	
	# K30 The Knight				
	KillerPerk_K30TheKnight_D_HexFacetheDarkness	Killer Perk	Very Rare	Hex: Face the Darkness	
	KillerPerk_K30TheKnight_D_Hubris	Killer Perk	Very Rare	Hubris	
	KillerPerk_K30TheKnight_D_NowheretoHide	Killer Perk	Very Rare	Nowhere to Hide	
	# K31 The Skull Merchant				
	KillerPerk_K31TheSkullMerchant_D_GameAfoot	Killer Perk	Very Rare	Game Afoot	
	KillerPerk_K31TheSkullMerchant_D_Leverage	Killer Perk	Very Rare	Leverage	
	KillerPerk_K31TheSkullMerchant_D_THWACK	Killer Perk	Very Rare	THWACK!	
	# K32 The Singularity				
	KillerPerk_K32TheSingularity_D_ForcedHesitation	Killer Perk	Very Rare	Forced Hesitation	
	KillerPerk_K32TheSingularity_D_GeneticLimits	Killer Perk	Very Rare	Genetic Limits	
	KillerPerk_K32TheSingularity_D_MachineLearning	Killer Perk	Very Rare	Machine Learning	
	# K33 The Xenomorph				
	KillerPerk_K33TheXenomorph_D_AlienInstinct	Killer Perk	Very Rare	Alien Instinct	
	KillerPerk_K33TheXenomorph_D_RapidBrutality	Killer Perk	Very Rare	Rapid Brutality	
	KillerPerk_K33TheXenomorph_D_UltimateWeapon	Killer Perk	Very Rare	Ultimate Weapon	
	# K34 The Good Guy				
	KillerPerk_K34TheGoodGuy_D_BatteriesIncluded	Killer Perk	Very Rare	Batteries Included	
	KillerPerk_K34TheGoodGuy_D_FriendstiltheEnd	Killer Perk	Very Rare	Friends 'til the End	
	KillerPerk_K34TheGoodGuy_D_HexTwoCanPlay	Killer Perk	Very Rare	Hex: Two Can Play	
	# K35 The Unknown				
	KillerPerk_K35TheUnknown_D_Unbound	Killer Perk	Very Rare	Unbound	
	KillerPerk_K35TheUnknown_D_Undone	Killer Perk	Very Rare	Undone	
	KillerPerk_K35TheUnknown_D_Unforeseen	Killer Perk	Very Rare	Unforeseen	
	# K36 The Lich				
	KillerPerk_K36TheLich_D_DarkArrogance	Killer Perk	Very Rare	Dark Arrogance	
	KillerPerk_K36TheLich_D_LanguidTouch	Killer Perk	Very Rare	Languid Touch	
	KillerPerk_K36TheLich_D_WeaveAttunement	Killer Perk	Very Rare	Weave Attunement	
	# K37 The Dark Lord				
	KillerPerk_K37TheDarkLord_D_Dominance	Killer Perk	Very Rare	Dominance	
	KillerPerk_K37TheDarkLord_D_HexWretchedFate	Killer Perk	Very Rare	Hex: Wretched Fate	
	KillerPerk_K37TheDarkLord_D_HumanGreed	Killer Perk	Very Rare	Human Greed	
	# Survivors				
	# Common				
	SurvivorPerk_Common_D_DarkSense	Survivor Perk	Very Rare	Dark Sense	
	SurvivorPerk_Common_D_DejaVu	Survivor Perk	Very Rare	Déjà Vu	
	SurvivorPerk_Common_D_Hope	Survivor Perk	Very Rare	Hope	
	SurvivorPerk_Common_D_Kindred	Survivor Perk	Very Rare	Kindred	
	SurvivorPerk_Common_D_Lightweight	Survivor Perk	Very Rare	Lightweight	
	SurvivorPerk_Common_D_NoOneLeftBehind	Survivor Perk	Very Rare	No One Left Behind	
	SurvivorPerk_Common_D_PlunderersInstinct	Survivor Perk	Very Rare	Plunderer's Instinct	
	SurvivorPerk_Common_D_Premonition	Survivor Perk	Very Rare	Premonition	
	SurvivorPerk_Common_D_Resilience	Survivor Perk	Very Rare	Resilience	
	SurvivorPerk_Common_D_SlipperyMeat	Survivor Perk	Very Rare	Slippery Meat	
	SurvivorPerk_Common_D_SmallGame	Survivor Perk	Very Rare	Small Game	
	SurvivorPerk_Common_D_SpineChill	Survivor Perk	Very Rare	Spine Chill	
	SurvivorPerk_Common_D_ThisIsNotHappening	Survivor Perk	Very Rare	This Is Not Happening	
	SurvivorPerk_Common_D_WellMakeIt	Survivor Perk	Very Rare	We'll Make It	
	# S01 Dwight Fairfield				
	SurvivorPerk_S01DwightFairfield_D_Bond	Survivor Perk	Very Rare	Bond	
	SurvivorPerk_S01DwightFairfield_D_Leader	Survivor Perk	Very Rare	Leader	
	SurvivorPerk_S01DwightFairfield_D_ProveThyself	Survivor Perk	Very Rare	Prove Thyself	
	# S02 Meg Thomas				
	SurvivorPerk_S02MegThomas_D_Adrenaline	Survivor Perk	Very Rare	Adrenaline	
	SurvivorPerk_S02MegThomas_D_QuickAndQuiet	Survivor Perk	Very Rare	Quick And Quiet	
	SurvivorPerk_S02MegThomas_D_SprintBurst	Survivor Perk	Very Rare	Sprint Burst	
	# S03 Claudette Maurel				
	SurvivorPerk_S03ClaudetteMaurel_D_BotanyKnowledge	Survivor Perk	Very Rare	Botany Knowledge	
	SurvivorPerk_S03ClaudetteMaurel_D_Empathy	Survivor Perk	Very Rare	Empathy	
	SurvivorPerk_S03ClaudetteMaurel_D_Self-Care	Survivor Perk	Very Rare	Self-Care	
	# S04 Jake Park				
	SurvivorPerk_S04JakePark_D_CalmSpirit	Survivor Perk	Very Rare	Calm Spirit	
	SurvivorPerk_S04JakePark_D_IronWill	Survivor Perk	Very Rare	Iron Will	
	SurvivorPerk_S04JakePark_D_Saboteur	Survivor Perk	Very Rare	Saboteur	
	# S05 Nea Karlsson				
	SurvivorPerk_S05NeaKarlsson_D_BalancedLanding	Survivor Perk	Very Rare	Balanced Landing	
	SurvivorPerk_S05NeaKarlsson_D_StreetWise	Survivor Perk	Very Rare	Street Wise	
	SurvivorPerk_S05NeaKarlsson_D_UrbanEvasion	Survivor Perk	Very Rare	Urban Evasion	
	# S06 Laurie Strode				
	SurvivorPerk_S06LaurieStrode_D_DecisiveStrike	Survivor Perk	Very Rare	Decisive Strike	
	SurvivorPerk_S06LaurieStrode_D_ObjectofObsession	Survivor Perk	Very Rare	Object of Obsession	
	SurvivorPerk_S06LaurieStrode_D_SoleSurvivor	Survivor Perk	Very Rare	Sole Survivor	
	# S07 Ace Visconti				
	SurvivorPerk_S07AceVisconti_D_AceintheHole	Survivor Perk	Very Rare	Ace in the Hole	
