§	ID	Type	Rarity	Name	Description
	ItemAddon_Maps_04	Item Addon	Uncommon	Retardant Jelly	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_05	Item Addon	Uncommon	Unusual Stamp	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_06	Item Addon	Uncommon	Yellow Wire	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_07	Item Addon	Rare	Black Silk Cord	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_08	Item Addon	Rare	Odd Stamp	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Maps_09	Item Addon	Very Rare	Crystal Bead	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# MedKits				
	ItemAddon_MedKits_01	Item Addon	Common	Bandages	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_02	Item Addon	Common	Butterfly Tape	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_03	Item Addon	Common	Rubber Gloves	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_04	Item Addon	Uncommon	Medical Scissors	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_05	Item Addon	Uncommon	Needle & Thread	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_06	Item Addon	Uncommon	Self Adherent Wrap	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_07	Item Addon	Uncommon	Sponge	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_08	Item Addon	Rare	Gauze Roll	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_09	Item Addon	Rare	Surgical Suture	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_10	Item Addon	Very Rare	Abdominal Dressing	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_11	Item Addon	Very Rare	Styptic Agent	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_12	Item Addon	Ultra Rare	Anti-Haemorrhagic Syringe	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_MedKits_13	Item Addon	Ultra Rare	Gel Dressings	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Toolboxes				
	ItemAddon_Toolboxes_01	Item Addon	Common	Clean Rag	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_02	Item Addon	Common	Instructions	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_03	Item Addon	Common	Scraps	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_04	Item Addon	Uncommon	Cutting Wire	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_05	Item Addon	Uncommon	Protective Gloves	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_06	Item Addon	Uncommon	Socket Swivels	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_07	Item Addon	Uncommon	Spring Clamp	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_08	Item Addon	Uncommon	Wire Spool	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_09	Item Addon	Rare	Grip Wrench	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_10	Item Addon	Rare	Hacksaw	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	ItemAddon_Toolboxes_11	Item Addon	Ultra Rare	Brand New Part	A standard battery of unknown brand.      - Increases the Battery life by +2 seconds.
	# Perks				
	# Killers				
	# Common				
	KillerPerk_Common_01	Killer Perk	Very Rare	Bitter Murmur	
	KillerPerk_Common_02	Killer Perk	Very Rare	Deerstalker	
	KillerPerk_Common_03	Killer Perk	Very Rare	Distressing	
	KillerPerk_Common_04	Killer Perk	Very Rare	Hex: No One Escapes Death	
	KillerPerk_Common_05	Killer Perk	Very Rare	Hex: Thrill of the Hunt	
	KillerPerk_Common_06	Killer Perk	Very Rare	Insidious	
	KillerPerk_Common_07	Killer Perk	Very Rare	Iron Grasp	
	KillerPerk_Common_08	Killer Perk	Very Rare	Scourge Hook: Monstrous Shrine	
	KillerPerk_Common_09	Killer Perk	Very Rare	Shattered Hope	
	KillerPerk_Common_10	Killer Perk	Very Rare	Sloppy Butcher	
	KillerPerk_Common_11	Killer Perk	Very Rare	Spies from the Shadows	
	KillerPerk_Common_12	Killer Perk	Very Rare	Unrelenting	
	KillerPerk_Common_13	Killer Perk	Very Rare	Whispers	
	# K01 The Trapper				
	KillerPerk_K01TheTrapper_01	Killer Perk	Very Rare	Agitation	You get excited in anticipation of hooking your prey.\n\nWhen carrying a Survivor, you benefit from the following effects:\n\n\t<b>- Increases</b> your Movement speed by <#e8c252>6</color>/<#199b1e>12</color>/<#ac3ee3>18</color> %.\n\t<b>- Increases</b> your <#e2ce97>Terror Radius</color> by <#e8c252>+12 metres</color>.\n\n<#e2ce97><i>"At some point, the excitement of hooking one of us becomes more important than the desire to kill us."</i></color>
	KillerPerk_K01TheTrapper_02	Killer Perk	Very Rare	Brutal Strength	Your great strength allows you to shred through your prey's defences.\n\n<indent=10%>- <b>Increases</b> the Action speed of breaking <#e2ce97>Pallets</color><sprite=9> and <#e2ce97>Breakable Walls</color><sprite=12>, and damaging <#e2ce97>Generators</color><sprite=6> by <#e8c252>10</color>/<#199b1e>15</color>/<#ac3ee3>20</color> %.</indent>\n\n<#e2ce97><i>"It is more than muscles. A dark power motivates the beast."</i></color> 
	KillerPerk_K01TheTrapper_03	Killer Perk	Very Rare	Unnerving Presence	Your presence alone instils great fear.\n\n<#e2ce97>Survivors</color><sprite=5> repairing or healing within your <#e2ce97>Terror Radius</color><sprite=7> suffer from the following effects:\n\n<indent=10%>- <b>Increases</b> the Trigger odds of <#e2ce97>Skill Check</color><sprite=8> by <#e8c252>10</color> %.</indent>\n<indent=10%>- Decreases the Success zone of <#e2ce97>Skill Check</color><sprite=8>s by <#e8c252>40</color>/<#199b1e>50</color>/<#ac3ee3>60</color> %.</indent>\n\n<#e2ce97><i>"Its presence befalls us."</i></color> 
	# K02 The Wraith				
	KillerPerk_K02TheWraith_01	Killer Perk	Very Rare	Bloodhound	Like a hunting scent hound, you smell traces of blood at a great distance.\n\n<indent=10%>- <#e2ce97>Pools of Blood<sprite=3></color>IconStatusEffects bleedingIconStatusEffects bleeding are shown in <#d41c1c>bright red</color> and can be tracked for <#e8c252>2</color>/<#199b1e>3</color>/<#ac3ee3>4</color> seconds longer than normal.</indent>\n\n<#e2ce97><i>"Pebbles shimmering in the moonlight; my life drips down in a trail so easy to follow."</i></color> 
	KillerPerk_K02TheWraith_02	Killer Perk	Very Rare	Predator	Your acute tracking ability allows you to hone in on disturbances left by running <#e2ce97>Survivors<sprite=5></color>.\n\n<indent=10%>- The <#e2ce97>Scratch Marks<sprite=15></color> left by <#e2ce97>Survivors<sprite=5></color> spawn <#e8c252>slightly</color>/<#199b1e>moderately</color>/<#ac3ee3>considerably</color> closer together.</indent>\n\n<#e2ce97><i>"Never stop moving and hope you're always two steps ahead of the beast." — Unknown, Notebook </i></color>
	KillerPerk_K02TheWraith_03	Killer Perk	Very Rare	Shadowborn	You have a keen vision in the darkness of the night.\n\n<indent=10%>- When blinded by any means, you are granted a <#e8c252>6</color>/<#199b1e>8</color>/<#ac3ee3>10</color> % <#e2ce97>Haste<sprite=1></color> <b>Status Effect</b> for <#e8c252><#ac3ee3>10</color> seconds</color>.</indent>\n\n<#e2ce97><i>"Shining in the darkest dark, his eyes pierce the night and sting your soul."</i></color> 
	# K03 The Hillbilly				
	KillerPerk_K03TheHillbilly_01	Killer Perk	Very Rare	Enduring	Like a hunting scent hound, you smell traces of blood at a great distance.\n\n<indent=10%>- <#e2ce97>Pools of Blood<sprite=3></color>IconStatusEffects bleedingIconStatusEffects bleeding are shown in <#d41c1c>bright red</color> and can be tracked for <#e8c252>2</color>/<#199b1e>3</color>/<#ac3ee3>4</color> seconds longer than normal.</indent>\n\n<#e2ce97><i>"Pebbles shimmering in the moonlight; my life drips down in a trail so easy to follow."</i></color> 
	KillerPerk_K03TheHillbilly_02	Killer Perk	Very Rare	Lightborn	Your acute tracking ability allows you to hone in on disturbances left by running <#e2ce97>Survivors<sprite=5></color>.\n\n<indent=10%>- The <#e2ce97>Scratch Marks<sprite=15></color> left by <#e2ce97>Survivors<sprite=5></color> spawn <#e8c252>slightly</color>/<#199b1e>moderately</color>/<#ac3ee3>considerably</color> closer together.</indent>\n\n<#e2ce97><i>"Never stop moving and hope you're always two steps ahead of the beast." — Unknown, Notebook </i></color>
	KillerPerk_K03TheHillbilly_03	Killer Perk	Very Rare	Tinkerer	You have a keen vision in the darkness of the night.\n\n<indent=10%>- When blinded by any means, you are granted a <#e8c252>6</color>/<#199b1e>8</color>/<#ac3ee3>10</color> % <#e2ce97>Haste<sprite=1></color> <b>Status Effect</b> for <#e8c252><#ac3ee3>10</color> seconds</color>.</indent>\n\n<#e2ce97><i>"Shining in the darkest dark, his eyes pierce the night and sting your soul."</i></color> 
	# K04 The Nurse				
	KillerPerk_K04TheNurse_01	Killer Perk	Very Rare	A Nurses's Calling	
	KillerPerk_K04TheNurse_02	Killer Perk	Very Rare	Stridor	
	KillerPerk_K04TheNurse_03	Killer Perk	Very Rare	Thanatophobia	
	# K05 The Shape				
	KillerPerk_K05TheShape_01	Killer Perk	Very Rare	Dying Light	
	KillerPerk_K05TheShape_02	Killer Perk	Very Rare	Play with Your Food	
	KillerPerk_K05TheShape_03	Killer Perk	Very Rare	Save the Best for Last	
	# K06 The Hag				
	KillerPerk_K06TheHag_01	Killer Perk	Very Rare	Hex: Devour Hope	
	KillerPerk_K06TheHag_02	Killer Perk	Very Rare	Hex: Ruin	
	KillerPerk_K06TheHag_03	Killer Perk	Very Rare	Hex: The Third Seal	
	# K07 The Doctor				
	KillerPerk_K07TheDoctor_01	Killer Perk	Very Rare	Monitor & Abuse	
	KillerPerk_K07TheDoctor_02	Killer Perk	Very Rare	Overcharge	
	KillerPerk_K07TheDoctor_03	Killer Perk	Very Rare	Overwhelming Presence	
	# K08 The Huntress				
	KillerPerk_K08TheHuntress_01	Killer Perk	Very Rare	Beast of Prey	
	KillerPerk_K08TheHuntress_02	Killer Perk	Very Rare	Hex: Huntress Lullaby	
	KillerPerk_K08TheHuntress_03	Killer Perk	Very Rare	Territorial Imperative	
	# K09 The Cannibal				
	KillerPerk_K09TheCannibal_01	Killer Perk	Very Rare	Barbecue & Chilli	
	KillerPerk_K09TheCannibal_02	Killer Perk	Very Rare	Franklin's Demise	
	KillerPerk_K09TheCannibal_03	Killer Perk	Very Rare	Knock Out	
	# K10 The Nightmare				
	KillerPerk_K10TheNightmare_01	Killer Perk	Very Rare	Blood Warden	
	KillerPerk_K10TheNightmare_02	Killer Perk	Very Rare	Fire Up	
	KillerPerk_K10TheNightmare_03	Killer Perk	Very Rare	Remember Me	
	# K11 The Pig				
	KillerPerk_K11ThePig_01	Killer Perk	Very Rare	Make Your Choice	
	KillerPerk_K11ThePig_02	Killer Perk	Very Rare	Scourge Hook: Hangman's Trick	
	KillerPerk_K11ThePig_03	Killer Perk	Very Rare	Surveillance	
	# K12 The Clown				
	KillerPerk_K12TheClown_01	Killer Perk	Very Rare	Bamboozle	
	KillerPerk_K12TheClown_02	Killer Perk	Very Rare	Coulrophobia	
	KillerPerk_K12TheClown_03	Killer Perk	Very Rare	Pop Goes The Weasel	
	# K13 The Spirit				
	KillerPerk_K13TheSpirit_01	Killer Perk	Very Rare	Hex: Haunted Ground	
	KillerPerk_K13TheSpirit_02	Killer Perk	Very Rare	Rancor	
	KillerPerk_K13TheSpirit_03	Killer Perk	Very Rare	Spirit Fury	
	# K14 The Legion				
	KillerPerk_K14TheLegion_01	Killer Perk	Very Rare	Discordance	
	KillerPerk_K14TheLegion_02	Killer Perk	Very Rare	Iron Maiden	
	KillerPerk_K14TheLegion_03	Killer Perk	Very Rare	Mad Grit	
	# K15 The Plague				
	KillerPerk_K15ThePlague_01	Killer Perk	Very Rare	Corrupt Intervention	
	KillerPerk_K15ThePlague_02	Killer Perk	Very Rare	Dark Devotion	
	KillerPerk_K15ThePlague_03	Killer Perk	Very Rare	Infectious Fright	
	# K16 The Ghost Face				
	KillerPerk_K16TheGhostFace_01	Killer Perk	Very Rare	Furtive Chase	
	KillerPerk_K16TheGhostFace_02	Killer Perk	Very Rare	I'm All Ears	
	KillerPerk_K16TheGhostFace_03	Killer Perk	Very Rare	Thrilling Tremors	
	# K17 The Demogorgon				
	KillerPerk_K17TheDemogorgon_01	Killer Perk	Very Rare	Cruel Limits	
	KillerPerk_K17TheDemogorgon_02	Killer Perk	Very Rare	Mindbreaker	
	KillerPerk_K17TheDemogorgon_03	Killer Perk	Very Rare	Surge	
	# K18 The Oni				
	KillerPerk_K18TheOni_01	Killer Perk	Very Rare	Blood Echo	
	KillerPerk_K18TheOni_02	Killer Perk	Very Rare	Nemesis	
	KillerPerk_K18TheOni_03	Killer Perk	Very Rare	Zanshin Tactics	
	# K19 The Deathslinger				
	KillerPerk_K19TheDeathslinger_01	Killer Perk	Very Rare	Dead Mans's Switch	
	KillerPerk_K19TheDeathslinger_02	Killer Perk	Very Rare	Gearhead	
	KillerPerk_K19TheDeathslinger_03	Killer Perk	Very Rare	Hex: Retribution	
	# K20 The Executioner				
	KillerPerk_K20TheExecutioner_01	Killer Perk	Very Rare	Deathbound	
	KillerPerk_K20TheExecutioner_02	Killer Perk	Very Rare	Forced Penance	
	KillerPerk_K20TheExecutioner_03	Killer Perk	Very Rare	Trail of Torment	
	# K21 The Blight				
	KillerPerk_K21TheBlight_01	Killer Perk	Very Rare	Dragon's Grip	
	KillerPerk_K21TheBlight_02	Killer Perk	Very Rare	Hex: Blood Favour	
	KillerPerk_K21TheBlight_03	Killer Perk	Very Rare	Hex: Undying	
	# K22 The Twins				
	KillerPerk_K22TheTwins_01	Killer Perk	Very Rare	Coup de Grâce	
	KillerPerk_K22TheTwins_02	Killer Perk	Very Rare	Hoarder	
	KillerPerk_K22TheTwins_03	Killer Perk	Very Rare	Oppression	
	# K23 The Trickster				
	KillerPerk_K23TheTrickster_01	Killer Perk	Very Rare	Hex: Crowd Control	
	KillerPerk_K23TheTrickster_02	Killer Perk	Very Rare	No Way Out	
	KillerPerk_K23TheTrickster_03	Killer Perk	Very Rare	Starstruck	
	# K24 The Nemesis				
	KillerPerk_K24TheNemesis_01	Killer Perk	Very Rare	Eruption	
	KillerPerk_K24TheNemesis_02	Killer Perk	Very Rare	Hysteria	
	KillerPerk_K24TheNemesis_03	Killer Perk	Very Rare	Lethal Pursuer	
	# K25 The Cenobite				
	KillerPerk_K25TheCenobite_01	Killer Perk	Very Rare	Deadlock	
	KillerPerk_K25TheCenobite_02	Killer Perk	Very Rare	Hex: Plaything	
	KillerPerk_K25TheCenobite_03	Killer Perk	Very Rare	Scourge Hook: Gift of Pain	
	# K26 The Artist				
	KillerPerk_K26TheArtist_01	Killer Perk	Very Rare	Grim Embrace	
	KillerPerk_K26TheArtist_02	Killer Perk	Very Rare	Hex: Pentimento	
	KillerPerk_K26TheArtist_03	Killer Perk	Very Rare	Scourge Hook: Pain Resonance	
	# K27 The Onryo				
	KillerPerk_K27TheOnryo_01	Killer Perk	Very Rare	Call of Brine	
	KillerPerk_K27TheOnryo_02	Killer Perk	Very Rare	Merciless Storm	
	KillerPerk_K27TheOnryo_03	Killer Perk	Very Rare	Scourge Hook: Floods of Rage	
	# K28 The Dredge				
	KillerPerk_K28TheDredge_01	Killer Perk	Very Rare	Darkness Revealed	
	KillerPerk_K28TheDredge_02	Killer Perk	Very Rare	Dissolution	
	KillerPerk_K28TheDredge_03	Killer Perk	Very Rare	Septic Touch	
	# K29 The Mastermind				
	KillerPerk_K29TheMastermind_01	Killer Perk	Very Rare	Awakened Awareness	
	KillerPerk_K29TheMastermind_02	Killer Perk	Very Rare	Superior Anatomy	
	KillerPerk_K29TheMastermind_03	Killer Perk	Very Rare	Terminus	
	# K30 The Knight				
	KillerPerk_K30TheKnight_01	Killer Perk	Very Rare	Hex: Face the Darkness	
	KillerPerk_K30TheKnight_02	Killer Perk	Very Rare	Hubris	
	KillerPerk_K30TheKnight_03	Killer Perk	Very Rare	Nowhere to Hide	
	# K31 The Skull Merchant				
	KillerPerk_K31TheSkullMerchant_01	Killer Perk	Very Rare	Game Afoot	
	KillerPerk_K31TheSkullMerchant_02	Killer Perk	Very Rare	Leverage	
	KillerPerk_K31TheSkullMerchant_03	Killer Perk	Very Rare	THWACK!	
	# K32 The Singularity				
	KillerPerk_K32TheSingularity_01	Killer Perk	Very Rare	Forced Hesitation	
	KillerPerk_K32TheSingularity_02	Killer Perk	Very Rare	Genetic Limits	
	KillerPerk_K32TheSingularity_03	Killer Perk	Very Rare	Machine Learning	
	# K33 The Xenomorph				
	KillerPerk_K33TheXenomorph_01	Killer Perk	Very Rare	Alien Instinct	
	KillerPerk_K33TheXenomorph_02	Killer Perk	Very Rare	Rapid Brutality	
	KillerPerk_K33TheXenomorph_03	Killer Perk	Very Rare	Ultimate Weapon	
	# K34 The Good Guy				
	KillerPerk_K34TheGoodGuy_01	Killer Perk	Very Rare	Batteries Included	
	KillerPerk_K34TheGoodGuy_02	Killer Perk	Very Rare	Friends 'til the End	
	KillerPerk_K34TheGoodGuy_03	Killer Perk	Very Rare	Hex: Two Can Play	
	# K35 The Unknown				
	KillerPerk_K35TheUnknown_01	Killer Perk	Very Rare	Unbound	
	KillerPerk_K35TheUnknown_02	Killer Perk	Very Rare	Undone	
	KillerPerk_K35TheUnknown_03	Killer Perk	Very Rare	Unforeseen	
	# K36 The Lich				
	KillerPerk_K36TheLich_01	Killer Perk	Very Rare	Dark Arrogance	
	KillerPerk_K36TheLich_02	Killer Perk	Very Rare	Languid Touch	
	KillerPerk_K36TheLich_03	Killer Perk	Very Rare	Weave Attunement	
	# K37 The Dark Lord				
	KillerPerk_K37TheDarkLord_01	Killer Perk	Very Rare	Dominance	
	KillerPerk_K37TheDarkLord_02	Killer Perk	Very Rare	Hex: Wretched Fate	
	KillerPerk_K37TheDarkLord_03	Killer Perk	Very Rare	Human Greed	
	# K38 The Houndmaster				
	KillerPerk_K38TheHoundmaster_01	Killer Perk	Very Rare	All-Shaking Thunder	
	KillerPerk_K38TheHoundmaster_02	Killer Perk	Very Rare	No Quarter	
	KillerPerk_K38TheHoundmaster_03	Killer Perk	Very Rare	Scourge Hook: Jagged Compass	
	# K39 The Ghoul				
	KillerPerk_K39TheGhoul_01	Killer Perk	Very Rare	Forever Entwined	
	KillerPerk_K39TheGhoul_02	Killer Perk	Very Rare	Hex: Nothing but Misery	
	KillerPerk_K39TheGhoul_03	Killer Perk	Very Rare	None Are Free	
	# Survivors				
	# Common				
	SurvivorPerk_Common_01	Survivor Perk	Very Rare	Dark Sense	
	SurvivorPerk_Common_02	Survivor Perk	Very Rare	Déjà Vu	
	SurvivorPerk_Common_03	Survivor Perk	Very Rare	Hope	
	SurvivorPerk_Common_04	Survivor Perk	Very Rare	Kindred	
	SurvivorPerk_Common_05	Survivor Perk	Very Rare	Lightweight	
	SurvivorPerk_Common_06	Survivor Perk	Very Rare	No One Left Behind	
	SurvivorPerk_Common_07	Survivor Perk	Very Rare	Plunderer's Instinct	
	SurvivorPerk_Common_08	Survivor Perk	Very Rare	Premonition	
	SurvivorPerk_Common_09	Survivor Perk	Very Rare	Resilience	
	SurvivorPerk_Common_10	Survivor Perk	Very Rare	Slippery Meat	
	SurvivorPerk_Common_11	Survivor Perk	Very Rare	Small Game	
	SurvivorPerk_Common_12	Survivor Perk	Very Rare	Spine Chill	
	SurvivorPerk_Common_13	Survivor Perk	Very Rare	This Is Not Happening	
	SurvivorPerk_Common_14	Survivor Perk	Very Rare	We'll Make It	
	# S01 Dwight Fairfield				
	SurvivorPerk_S01DwightFairfield_01	Survivor Perk	Very Rare	Bond	
	SurvivorPerk_S01DwightFairfield_02	Survivor Perk	Very Rare	Leader	
	SurvivorPerk_S01DwightFairfield_03	Survivor Perk	Very Rare	Prove Thyself	
	# S02 Meg Thomas				
	SurvivorPerk_S02MegThomas_01	Survivor Perk	Very Rare	Adrenaline	
	SurvivorPerk_S02MegThomas_02	Survivor Perk	Very Rare	Quick And Quiet	
	SurvivorPerk_S02MegThomas_03	Survivor Perk	Very Rare	Sprint Burst	
	# S03 Claudette Maurel				
	SurvivorPerk_S03ClaudetteMaurel_01	Survivor Perk	Very Rare	Botany Knowledge	
	SurvivorPerk_S03ClaudetteMaurel_02	Survivor Perk	Very Rare	Empathy	
	SurvivorPerk_S03ClaudetteMaurel_03	Survivor Perk	Very Rare	Self-Care	
	# S04 Jake Park				
	SurvivorPerk_S04JakePark_01	Survivor Perk	Very Rare	Calm Spirit	
	SurvivorPerk_S04JakePark_02	Survivor Perk	Very Rare	Iron Will	
	SurvivorPerk_S04JakePark_03	Survivor Perk	Very Rare	Saboteur	
	# S05 Nea Karlsson				
	SurvivorPerk_S05NeaKarlsson_01	Survivor Perk	Very Rare	Balanced Landing	
	SurvivorPerk_S05NeaKarlsson_02	Survivor Perk	Very Rare	Street Wise	
	SurvivorPerk_S05NeaKarlsson_03	Survivor Perk	Very Rare	Urban Evasion	
	# S06 Laurie Strode				
	SurvivorPerk_S06LaurieStrode_01	Survivor Perk	Very Rare	Decisive Strike	
	SurvivorPerk_S06LaurieStrode_02	Survivor Perk	Very Rare	Object of Obsession	
	SurvivorPerk_S06LaurieStrode_03	Survivor Perk	Very Rare	Sole Survivor	
	# S07 Ace Visconti				
	SurvivorPerk_S07AceVisconti_01	Survivor Perk	Very Rare	Ace in the Hole	
	SurvivorPerk_S07AceVisconti_02	Survivor Perk	Very Rare	Open-Handed	
	SurvivorPerk_S07AceVisconti_03	Survivor Perk	Very Rare	Up the Ante	
	# S08 Bill Overbeck				
	SurvivorPerk_S08BillOverbeck_01	Survivor Perk	Very Rare	Borrowed Time	
	SurvivorPerk_S08BillOverbeck_02	Survivor Perk	Very Rare	Left Behind	
	SurvivorPerk_S08BillOverbeck_03	Survivor Perk	Very Rare	Unbreakable	
	# S09 Feng Min				
	SurvivorPerk_S09FengMin_01	Survivor Perk	Very Rare	Alert	
	SurvivorPerk_S09FengMin_02	Survivor Perk	Very Rare	Lithe	
	SurvivorPerk_S09FengMin_03	Survivor Perk	Very Rare	Technician	
	# S10 David King				
	SurvivorPerk_S10DavidKing_01	Survivor Perk	Very Rare	Dead Hard	
	SurvivorPerk_S10DavidKing_02	Survivor Perk	Very Rare	No Mither	
	SurvivorPerk_S10DavidKing_03	Survivor Perk	Very Rare	We're Gonna Live Forever	
	# S11 Quentin Smith				
	SurvivorPerk_S11QuentinSmith_01	Survivor Perk	Very Rare	Pharmacy	
	SurvivorPerk_S11QuentinSmith_02	Survivor Perk	Very Rare	Vigil	
	SurvivorPerk_S11QuentinSmith_03	Survivor Perk	Very Rare	Wake Up	
	# S12 David Tapp				
	SurvivorPerk_S12DavidTapp_01	Survivor Perk	Very Rare	Detectives Hunch	
	SurvivorPerk_S12DavidTapp_02	Survivor Perk	Very Rare	Stake Out	
	SurvivorPerk_S12DavidTapp_03	Survivor Perk	Very Rare	Tenacity	
	# S13 Kate Denson				
	SurvivorPerk_S13KateDenson_01	Survivor Perk	Very Rare	Boil Over	
	SurvivorPerk_S13KateDenson_02	Survivor Perk	Very Rare	Dance With Me	
	SurvivorPerk_S13KateDenson_03	Survivor Perk	Very Rare	Windows of Opportunity	
	# S14 Adam Francis				
	SurvivorPerk_S14AdamFrancis_01	Survivor Perk	Very Rare	Autodidact	
	SurvivorPerk_S14AdamFrancis_02	Survivor Perk	Very Rare	Deliverance	
	SurvivorPerk_S14AdamFrancis_03	Survivor Perk	Very Rare	Diversion	
	# S15 Jeff Johansen				
	SurvivorPerk_S15JeffJohansen_01	Survivor Perk	Very Rare	Aftercare	
	SurvivorPerk_S15JeffJohansen_02	Survivor Perk	Very Rare	Breakdown	
	SurvivorPerk_S15JeffJohansen_03	Survivor Perk	Very Rare	Distortion	
	# S16 Jane Romero				
	SurvivorPerk_S16JaneRomero_01	Survivor Perk	Very Rare	Head On	
	SurvivorPerk_S16JaneRomero_02	Survivor Perk	Very Rare	Poised	
	SurvivorPerk_S16JaneRomero_03	Survivor Perk	Very Rare	Solidarity	
	# S17 Ash Williams				
	SurvivorPerk_S17AshWilliams_01	Survivor Perk	Very Rare	Buckle Up	
	SurvivorPerk_S17AshWilliams_02	Survivor Perk	Very Rare	Flip-Flop	
	SurvivorPerk_S17AshWilliams_03	Survivor Perk	Very Rare	Mettle of Man	
	# S18 Nancy Wheeler				
	SurvivorPerk_S18NancyWheeler_01	Survivor Perk	Very Rare	Better Together	
	SurvivorPerk_S18NancyWheeler_02	Survivor Perk	Very Rare	Fixated	
	SurvivorPerk_S18NancyWheeler_03	Survivor Perk	Very Rare	Inner Strength	
	# S19 Steve Harrington				
	SurvivorPerk_S19SteveHarrington_01	Survivor Perk	Very Rare	Babysitter	
	SurvivorPerk_S19SteveHarrington_02	Survivor Perk	Very Rare	Camaraderie	
	SurvivorPerk_S19SteveHarrington_03	Survivor Perk	Very Rare	Second Wind	
	# S20 Yui Kimura				
	SurvivorPerk_S20YuiKimura_01	Survivor Perk	Very Rare	Any Means Necessary	
	SurvivorPerk_S20YuiKimura_02	Survivor Perk	Very Rare	Breakout	
	SurvivorPerk_S20YuiKimura_03	Survivor Perk	Very Rare	Lucky Break	
	# S21 Zarina Kassir				
	SurvivorPerk_S21ZarinaKassir_01	Survivor Perk	Very Rare	For the People	
	SurvivorPerk_S21ZarinaKassir_02	Survivor Perk	Very Rare	Off the Record	
	SurvivorPerk_S21ZarinaKassir_03	Survivor Perk	Very Rare	Red Herring	
	# S22 Cheryl Mason				
	SurvivorPerk_S22CherylMason_01	Survivor Perk	Very Rare	Blood Pact	
	SurvivorPerk_S22CherylMason_02	Survivor Perk	Very Rare	Repressed Alliance	
	SurvivorPerk_S22CherylMason_03	Survivor Perk	Very Rare	Soul Guard	
	# S23 Felix Richter				
	SurvivorPerk_S23FelixRichter_01	Survivor Perk	Very Rare	Built to Last	
	SurvivorPerk_S23FelixRichter_02	Survivor Perk	Very Rare	Desperate Measures	
	SurvivorPerk_S23FelixRichter_03	Survivor Perk	Very Rare	Visionary	
	# S24 Elodie Rakoto				
	SurvivorPerk_S24ElodieRakoto_01	Survivor Perk	Very Rare	Appraisal	
	SurvivorPerk_S24ElodieRakoto_02	Survivor Perk	Very Rare	Deception	
	SurvivorPerk_S24ElodieRakoto_03	Survivor Perk	Very Rare	Power Struggle	
	# S25 Yun-Jin Lee				
	SurvivorPerk_S25Yun-JinLee_01	Survivor Perk	Very Rare	Fast Track	
	SurvivorPerk_S25Yun-JinLee_02	Survivor Perk	Very Rare	Self-Preservation	
	SurvivorPerk_S25Yun-JinLee_03	Survivor Perk	Very Rare	Smash Hit	
	# S26 Jill Valentine				
	SurvivorPerk_S26JillValentine_01	Survivor Perk	Very Rare	Blast Mine	
	SurvivorPerk_S26JillValentine_02	Survivor Perk	Very Rare	Counterforce	
	SurvivorPerk_S26JillValentine_03	Survivor Perk	Very Rare	Resurgence	
	# S27 Leon Scott Kennedy				
